"ID","TRAIN_COST_SCALED","TRAIN_TT_SCALED","SM_COST_SCALED","SM_TT_SCALED","CAR_CO_SCALED","CAR_TT_SCALED","CHOICE"
85,1,1.11,1.08,0.44,0.45,0.48,3
85,0.83,0.97,1.33,0.44,0.35,0.6,3
86,1,2.49,1,0.76,2.05,2.5,2
86,0.75,1.95,1,0.84,1.64,3.25,2
86,0.75,2.49,1.08,0.94,1.64,2,2
86,0.75,2.13,1.08,0.94,2.66,3.25,2
86,0.83,2.13,1,0.94,2.66,2,2
86,0.83,1.95,1,0.94,2.05,3.25,2
86,1,1.95,1.08,0.84,1.64,2.5,2
86,0.83,1.95,1.08,0.76,2.66,2.5,2
86,1,2.13,1.33,0.94,2.66,2.5,2
87,1,1.81,1.08,1.26,0.85,1.82,2
87,1,1.64,1,1.23,1.1,1.82,2
87,0.83,1.64,1.33,1.26,0.68,1.12,1
87,1,2.14,1.33,1.3,0.68,1.82,2
87,0.75,2.14,1,1.26,1.1,1.4,2
87,0.75,1.81,1.33,1.23,0.68,1.4,3
87,1,1.64,1.33,1.3,0.85,1.12,2
87,0.75,1.64,1.08,1.3,0.85,1.4,1
87,0.83,2.14,1.08,1.23,0.85,1.12,2
88,0,2.07,0,0.78,1.65,2.14,2
88,0,1.89,0,0.7,2.14,2.14,2
88,0,2.43,0,0.88,1.32,2.14,2
88,0,1.89,0,0.78,1.32,1.32,2
88,0,2.43,0,0.78,2.14,1.65,2
88,0,2.07,0,0.7,1.32,1.65,2
88,0,1.89,0,0.88,1.65,1.32,2
88,0,1.89,0,0.88,1.65,1.65,2
88,0,2.43,0,0.7,1.65,1.32,2
89,0,1.33,0,0.61,0.6,1.2,2
89,0,1.33,0,0.57,0.97,1.56,2
89,0,1.33,0,0.54,0.75,1.56,2
89,0,1.02,0,0.54,0.97,0.96,2
89,0,1.12,0,0.54,0.6,1.56,2
89,0,1.12,0,0.57,0.75,0.96,2
89,0,1.12,0,0.54,0.6,0.96,2
89,0,1.33,0,0.57,0.97,0.96,2
89,0,1.12,0,0.57,0.75,1.2,2
91,0,0.77,0,0.22,1.2,1.17,2
91,0,0.7,0,0.19,1.56,1.17,2
91,0,0.91,0,0.26,0.96,1.17,1
91,0,0.7,0,0.22,0.96,0.72,1
91,0,0.91,0,0.22,1.56,0.9,1
91,0,0.77,0,0.19,0.96,0.9,1
91,0,0.7,0,0.26,1.2,0.72,2
91,0,0.7,0,0.26,1.2,0.9,1
91,0,0.91,0,0.19,1.2,0.72,2
92,0,1.17,0,0.54,0.24,0.8,2
92,0,1.17,0,0.5,0.39,1.04,2
92,0,1.17,0,0.47,0.3,1.04,1
92,0,0.96,0,0.47,0.39,0.64,2
92,0,1.03,0,0.47,0.24,1.04,2
92,0,1.03,0,0.5,0.3,0.64,2
92,0,1.03,0,0.47,0.24,0.64,2
92,0,1.17,0,0.5,0.39,0.64,2
92,0,1.03,0,0.5,0.3,0.8,2
93,0,1.36,0,0.81,0.5,1.04,2
93,0,1.25,0,0.78,0.65,1.04,2
93,0,1.58,0,0.85,0.4,1.04,1
93,0,1.25,0,0.81,0.4,0.64,1
93,0,1.58,0,0.81,0.65,0.8,1
93,0,1.36,0,0.78,0.4,0.8,1
93,0,1.25,0,0.85,0.5,0.64,1
93,0,1.25,0,0.85,0.5,0.8,1
93,0,1.58,0,0.78,0.5,0.64,1
94,0,1.02,0,0.49,1,0.78,2
94,0,0.93,0,0.46,1.3,0.78,2
94,0,1.2,0,0.53,0.8,0.78,2
94,0,0.93,0,0.49,0.8,0.48,1
94,0,1.2,0,0.49,1.3,0.6,2
94,0,1.02,0,0.46,0.8,0.6,2
94,0,0.93,0,0.53,1,0.48,2
94,0,0.93,0,0.53,1,0.6,2
94,0,1.2,0,0.46,1,0.48,2
95,0,1.07,0,0.52,0.8,1.56,2
95,0,1,0,0.49,1.04,1.56,2
95,0,1.21,0,0.56,0.64,1.56,2
95,0,1,0,0.52,0.64,0.96,2
95,0,1.21,0,0.52,1.04,1.2,2
95,0,1.07,0,0.49,0.64,1.2,2
95,0,1,0,0.56,0.8,0.96,2
95,0,1,0,0.56,0.8,1.2,2
95,0,1.21,0,0.49,0.8,0.96,2
96,0,1.26,0,0.56,1.5,1,2
96,0,1.05,0,0.59,1.2,1.3,2
96,0,1.26,0,0.63,1.2,0.8,2
96,0,1.12,0,0.63,1.95,1.3,2
96,0,1.12,0,0.63,1.95,0.8,2
96,0,1.05,0,0.63,1.5,1.3,2
96,0,1.05,0,0.59,1.2,1,2
96,0,1.05,0,0.56,1.95,1,2
96,0,1.12,0,0.63,1.95,1,2
97,0,1.32,0,0.77,0.65,1.17,2
97,0,1.22,0,0.74,0.84,1.17,2
97,0,1.22,0,0.77,0.52,0.72,1
97,0,1.52,0,0.81,0.52,1.17,1
97,0,1.52,0,0.77,0.84,0.9,2
97,0,1.32,0,0.74,0.52,0.9,1
97,0,1.22,0,0.81,0.65,0.72,1
97,0,1.22,0,0.81,0.65,0.9,1
97,0,1.52,0,0.74,0.65,0.72,1
98,0,1.67,0,1.03,1.2,0.8,1
98,0,1.67,0,0.99,1.95,1.04,2
98,0,1.67,0,0.96,1.5,1.04,2
98,0,1.26,0,0.96,1.95,0.64,2
98,0,1.4,0,0.96,1.2,1.04,2
98,0,1.4,0,0.99,1.5,0.64,2
98,0,1.4,0,0.96,1.2,0.64,2
98,0,1.67,0,0.99,1.95,0.64,2
98,0,1.4,0,0.99,1.5,0.8,2
99,0,1.36,0,0.67,0.36,0.7,2
99,0,1.36,0,0.6,0.45,0.91,1
99,0,1.36,0,0.63,0.58,0.91,1
99,0,1.06,0,0.6,0.58,0.56,1
99,0,1.16,0,0.6,0.36,0.91,2
99,0,1.16,0,0.6,0.36,0.56,2
99,0,1.16,0,0.63,0.45,0.56,2
99,0,1.36,0,0.63,0.58,0.56,2
99,0,1.16,0,0.63,0.45,0.7,1
101,0,0.94,0,0.39,0.25,0.97,1
101,0,0.86,0,0.36,0.32,0.97,1
101,0,1.11,0,0.43,0.2,0.97,3
101,0,0.86,0,0.39,0.2,0.6,1
101,0,1.11,0,0.39,0.32,0.75,3
101,0,0.94,0,0.36,0.2,0.75,3
101,0,0.86,0,0.43,0.25,0.6,3
101,0,0.86,0,0.43,0.25,0.75,1
101,0,1.11,0,0.36,0.25,0.6,3
102,1.79,1.03,1.79,0.33,0.4,0.6,2
102,1.34,0.82,1.79,0.36,0.32,0.78,2
102,1.34,1.03,1.94,0.4,0.32,0.48,2
102,1.34,0.89,1.94,0.4,0.52,0.78,1
102,1.49,0.89,1.79,0.4,0.52,0.48,2
102,1.49,0.82,1.79,0.4,0.4,0.78,2
102,1.79,0.82,1.94,0.36,0.32,0.6,2
102,1.49,0.82,1.94,0.33,0.52,0.6,2
102,1.79,0.89,2.38,0.4,0.52,0.6,1
104,2.66,0.97,2.89,0.44,0.4,0.78,2
104,2.66,0.9,2.66,0.41,0.52,0.78,2
104,2.66,1.11,3.55,0.48,0.32,0.78,2
104,2.22,0.9,3.55,0.44,0.32,0.48,2
104,2,1.11,2.66,0.44,0.52,0.6,2
104,2,0.97,3.55,0.41,0.32,0.6,2
104,2.66,0.9,3.55,0.48,0.4,0.48,2
104,2,0.9,2.89,0.48,0.4,0.6,2
104,2.22,1.11,2.89,0.41,0.4,0.48,2
105,2.71,1.15,2.94,0.91,0.45,1.17,2
105,2.71,1.31,3.62,0.93,0.36,1.17,2
105,2.71,1.07,2.71,0.89,0.58,1.17,2
105,2.26,1.07,3.62,0.91,0.36,0.72,3
105,2.03,1.31,2.71,0.91,0.58,0.9,2
105,2.71,1.07,3.62,0.93,0.45,0.72,3
105,2.03,1.15,3.62,0.89,0.36,0.9,2
105,2.26,1.31,2.94,0.89,0.45,0.72,3
105,2.03,1.07,2.94,0.93,0.45,0.9,3
221,0.3,1.03,0.34,0.31,0.2,0.7,2
221,0.22,0.82,0.26,0.34,0.16,0.91,2
221,0.22,1.03,0.28,0.38,0.16,0.56,2
221,0.22,0.89,0.28,0.38,0.26,0.91,2
221,0.25,0.89,0.29,0.38,0.26,0.56,2
221,0.25,0.82,0.29,0.38,0.2,0.91,2
221,0.3,0.82,0.38,0.34,0.16,0.7,2
221,0.25,0.82,0.32,0.31,0.26,0.7,2
221,0.3,0.89,0.43,0.38,0.26,0.7,1
224,0.35,0.75,0.4,0.51,0.35,1.04,2
224,0.35,0.88,0.43,0.53,0.28,1.04,2
224,0.35,0.68,0.38,0.49,0.45,1.04,2
224,0.29,0.68,0.38,0.51,0.28,0.64,2
224,0.26,0.88,0.29,0.51,0.45,0.8,2
224,0.35,0.68,0.43,0.53,0.35,0.64,2
224,0.26,0.75,0.34,0.49,0.28,0.8,2
224,0.29,0.88,0.32,0.49,0.35,0.64,2
224,0.26,0.68,0.31,0.53,0.35,0.8,2
231,0.4,1.43,0.45,0.52,0.52,1.1,2
231,0.4,1.43,0.53,0.46,0.84,1.43,1
231,0.36,1.43,0.5,0.41,0.65,1.43,1
231,0.36,1.11,0.5,0.41,0.84,0.88,1
231,0.4,1.22,0.46,0.41,0.52,1.43,2
231,0.36,1.22,0.42,0.46,0.65,0.88,2
231,0.48,1.22,0.5,0.41,0.52,0.88,2
231,0.48,1.43,0.53,0.46,0.84,0.88,2
231,0.4,1.22,0.53,0.46,0.65,1.1,1
235,0.67,2.54,0.78,1.8,1,2.21,2
235,0.67,2.34,0.74,1.74,1.3,2.21,2
235,0.67,2.94,0.88,1.88,0.8,2.21,2
235,0.56,2.34,0.78,1.8,0.8,1.36,2
235,0.5,2.94,0.62,1.8,1.3,1.7,2
235,0.5,2.54,0.72,1.74,0.8,1.7,2
235,0.67,2.34,0.88,1.88,1,1.36,2
235,0.5,2.34,0.64,1.88,1,1.7,2
235,0.56,2.94,0.7,1.74,1,1.36,2
237,0.65,2.47,0.7,0.95,1,1.6,2
237,0.49,1.9,0.57,1.01,0.8,2.08,2
237,0.49,2.47,0.62,1.09,0.8,1.28,2
237,0.49,2.09,0.62,1.09,1.3,2.08,1
237,0.54,2.09,0.62,1.09,1.3,1.28,2
237,0.54,1.9,0.62,1.09,1,2.08,2
237,0.65,1.9,0.74,1.01,0.8,1.6,1
237,0.54,1.9,0.64,0.95,1.3,1.6,2
237,0.65,2.09,0.86,1.09,1.3,1.6,1
238,0.68,2.13,0.72,0.7,0.95,1.9,1
238,0.51,1.7,0.58,0.76,0.76,2.47,1
238,0.51,2.13,0.62,0.84,0.76,1.52,1
238,0.51,1.84,0.62,0.84,1.23,2.47,1
238,0.57,1.84,0.64,0.84,1.23,1.52,2
238,0.57,1.7,0.64,0.84,0.95,2.47,3
238,0.68,1.7,0.78,0.76,0.76,1.9,2
238,0.57,1.7,0.66,0.7,1.23,1.9,2
238,0.68,1.84,0.88,0.84,1.23,1.9,1
240,0.18,0.81,0.2,0.52,0.2,0.5,1
240,0.16,0.81,0.24,0.48,0.25,0.65,1
240,0.18,0.81,0.26,0.5,0.32,0.65,1
240,0.16,0.71,0.24,0.48,0.32,0.4,1
240,0.18,0.74,0.22,0.48,0.2,0.65,2
240,0.16,0.74,0.18,0.5,0.25,0.4,2
240,0.22,0.74,0.24,0.48,0.2,0.4,2
240,0.18,0.74,0.26,0.5,0.25,0.5,1
240,0.22,0.81,0.26,0.5,0.32,0.4,2
241,0.74,2.66,0.78,0.93,1.3,1.9,1
241,0.56,2.12,0.64,1.01,1.04,2.47,1
241,0.56,2.66,0.66,1.11,1.04,1.52,1
241,0.56,2.3,0.66,1.11,1.69,2.47,1
241,0.62,2.3,0.7,1.11,1.69,1.52,1
241,0.62,2.12,0.7,1.11,1.3,2.47,1
241,0.74,2.12,0.82,1.01,1.04,1.9,1
241,0.62,2.12,0.72,0.93,1.69,1.9,1
241,0.74,2.3,0.99,1.11,1.69,1.9,1
242,0.25,0.78,0.28,0.45,0.32,0.6,1
242,0.22,0.78,0.31,0.41,0.4,0.78,1
242,0.25,0.78,0.34,0.43,0.52,0.78,1
242,0.22,0.61,0.31,0.41,0.52,0.48,1
242,0.25,0.67,0.29,0.41,0.32,0.78,1
242,0.22,0.67,0.25,0.43,0.4,0.48,1
242,0.3,0.67,0.32,0.41,0.32,0.48,1
242,0.25,0.67,0.34,0.43,0.4,0.6,1
242,0.3,0.78,0.35,0.43,0.52,0.48,1
245,0.4,1.61,0.45,0.7,0.56,0.75,3
245,0.4,1.61,0.53,0.64,0.91,0.97,2
245,0.36,1.61,0.5,0.59,0.7,0.97,2
245,0.36,1.29,0.5,0.59,0.91,0.6,2
245,0.4,1.4,0.46,0.59,0.56,0.97,2
245,0.36,1.4,0.42,0.64,0.7,0.6,2
245,0.48,1.4,0.5,0.59,0.56,0.6,2
245,0.48,1.61,0.53,0.64,0.91,0.6,2
245,0.4,1.4,0.53,0.64,0.7,0.75,2
246,0.48,1.44,0.5,0.7,0.7,1.1,2
246,0.36,1.2,0.42,0.73,0.56,1.43,2
246,0.36,1.44,0.43,0.77,0.56,0.88,2
246,0.36,1.28,0.43,0.77,0.91,1.43,2
246,0.4,1.28,0.45,0.77,0.91,0.88,2
246,0.4,1.2,0.45,0.77,0.7,1.43,2
246,0.48,1.2,0.53,0.73,0.56,1.1,2
246,0.4,1.2,0.48,0.7,0.91,1.1,2
246,0.48,1.28,0.62,0.77,0.91,1.1,2
247,0.38,0.98,0.42,0.87,0.4,1.3,2
247,0.38,0.9,0.42,0.85,0.52,1.3,2
247,0.38,1.15,0.46,0.89,0.32,1.3,1
247,0.32,0.9,0.4,0.87,0.32,0.8,1
247,0.29,1.15,0.32,0.87,0.52,1,2
247,0.29,0.98,0.38,0.85,0.32,1,1
247,0.38,0.9,0.46,0.89,0.4,0.8,1
247,0.29,0.9,0.32,0.89,0.4,1,1
247,0.32,1.15,0.36,0.85,0.4,0.8,2
251,0.48,1.25,0.53,0.49,0.35,1.43,2
251,0.48,1.14,0.5,0.44,0.45,1.43,2
251,0.48,1.46,0.62,0.55,0.28,1.43,2
251,0.4,1.14,0.53,0.49,0.28,0.88,2
251,0.36,1.46,0.42,0.49,0.45,1.1,2
251,0.36,1.25,0.5,0.44,0.28,1.1,2
251,0.48,1.14,0.62,0.55,0.35,0.88,3
251,0.36,1.14,0.43,0.55,0.35,1.1,2
251,0.4,1.46,0.46,0.44,0.35,0.88,2
252,0.48,1.15,0.53,0.39,0.65,1.43,2
252,0.48,1.36,0.62,0.45,0.52,1.43,2
252,0.48,1.04,0.5,0.34,0.84,1.43,2
252,0.4,1.04,0.53,0.39,0.52,0.88,2
252,0.36,1.36,0.42,0.39,0.84,1.1,2
252,0.36,1.15,0.5,0.34,0.52,1.1,2
252,0.48,1.04,0.62,0.45,0.65,0.88,2
252,0.4,1.36,0.46,0.34,0.65,0.88,2
252,0.36,1.04,0.43,0.45,0.65,1.1,2
255,0.38,1.5,0.43,0.78,0.4,0.8,2
255,0.38,1.5,0.5,0.74,0.65,1.04,2
255,0.34,1.5,0.48,0.71,0.5,1.04,2
255,0.34,1.18,0.48,0.71,0.65,0.64,2
255,0.38,1.29,0.45,0.71,0.4,1.04,2
255,0.34,1.29,0.4,0.74,0.5,0.64,2
255,0.46,1.29,0.48,0.71,0.4,0.64,2
255,0.46,1.5,0.5,0.74,0.65,0.64,2
255,0.38,1.29,0.5,0.74,0.5,0.8,2
256,0.26,1.31,0.31,0.62,0.53,0.7,2
256,0.26,1.31,0.38,0.58,0.86,0.91,2
256,0.23,1.31,0.35,0.55,0.66,0.91,2
256,0.23,1.04,0.35,0.55,0.86,0.56,2
256,0.26,1.13,0.32,0.55,0.53,0.91,2
256,0.23,1.13,0.26,0.58,0.66,0.56,2
256,0.31,1.13,0.36,0.55,0.53,0.56,2
256,0.31,1.31,0.38,0.58,0.86,0.56,2
256,0.26,1.13,0.38,0.58,0.66,0.7,2
257,0.5,1.31,0.54,0.88,0.7,1.43,2
257,0.5,1.21,0.52,0.85,0.91,1.43,1
257,0.5,1.5,0.62,0.92,0.56,1.43,1
257,0.42,1.21,0.54,0.88,0.56,0.88,1
257,0.38,1.5,0.43,0.88,0.91,1.1,1
257,0.38,1.31,0.5,0.85,0.56,1.1,2
257,0.5,1.21,0.62,0.92,0.7,0.88,2
257,0.38,1.21,0.45,0.92,0.7,1.1,1
257,0.42,1.5,0.48,0.85,0.7,0.88,1
259,0.54,1.97,0.57,1.42,0.65,2.34,2
259,0.54,1.77,0.56,1.39,0.84,2.34,2
259,0.54,2.36,0.66,1.46,0.52,2.34,2
259,0.45,1.77,0.57,1.42,0.52,1.44,3
259,0.4,2.36,0.46,1.42,0.84,1.8,2
259,0.4,1.97,0.53,1.39,0.52,1.8,3
259,0.54,1.77,0.66,1.46,0.65,1.44,3
259,0.4,1.77,0.48,1.46,0.65,1.8,2
259,0.45,2.36,0.52,1.39,0.65,1.44,2
265,0.18,0.64,0.21,0.4,0.6,0.91,1
265,0.18,0.76,0.24,0.42,0.48,0.91,1
265,0.18,0.58,0.2,0.38,0.78,0.91,1
265,0.15,0.58,0.2,0.4,0.48,0.56,1
265,0.13,0.76,0.15,0.4,0.78,0.7,1
265,0.18,0.58,0.24,0.42,0.6,0.56,1
265,0.13,0.64,0.18,0.38,0.48,0.7,1
265,0.15,0.76,0.18,0.38,0.6,0.56,1
265,0.13,0.58,0.16,0.42,0.6,0.7,1
266,0.1,0.81,0.12,0.52,0.08,0.6,2
266,0.09,0.81,0.14,0.48,0.1,0.78,2
266,0.1,0.81,0.16,0.5,0.13,0.78,2
266,0.09,0.71,0.14,0.48,0.13,0.48,1
266,0.1,0.74,0.12,0.48,0.08,0.78,2
266,0.12,0.74,0.14,0.48,0.08,0.48,2
266,0.09,0.74,0.11,0.5,0.1,0.48,2
266,0.1,0.74,0.16,0.5,0.1,0.6,3
266,0.12,0.81,0.15,0.5,0.13,0.48,2
269,0.76,1.22,0.83,0.45,0.5,0.7,2
269,0.57,0.94,0.65,0.48,0.4,0.91,2
269,0.57,1.22,0.7,0.52,0.4,0.56,2
269,0.57,1.03,0.7,0.52,0.65,0.91,1
269,0.63,1.03,0.71,0.52,0.65,0.56,2
269,0.63,0.94,0.71,0.52,0.5,0.91,2
269,0.76,0.94,0.86,0.48,0.4,0.7,2
269,0.63,0.94,0.76,0.45,0.65,0.7,2
269,0.76,1.03,0.98,0.52,0.65,0.7,2
273,0.96,1.66,1.08,0.9,0.85,1.56,2
273,0.96,1.52,1.03,0.85,1.1,1.56,2
273,0.96,1.94,1.23,0.96,0.68,1.56,2
273,0.8,1.52,1.08,0.9,0.68,0.96,2
273,0.72,1.94,0.86,0.9,1.1,1.2,2
273,0.72,1.66,0.99,0.85,0.68,1.2,2
273,0.96,1.52,1.23,0.96,0.85,0.96,2
273,0.72,1.52,0.9,0.96,0.85,1.2,2
273,0.8,1.94,0.95,0.85,0.85,0.96,2
274,0.58,1.16,0.65,0.46,0.4,0.6,2
274,0.43,0.95,0.5,0.49,0.32,0.78,1
274,0.43,1.16,0.53,0.53,0.32,0.48,3
274,0.43,1.02,0.53,0.53,0.52,0.78,2
274,0.48,1.02,0.53,0.53,0.52,0.48,2
274,0.48,0.95,0.53,0.53,0.4,0.78,3
274,0.58,0.95,0.7,0.49,0.32,0.6,3
274,0.48,0.95,0.58,0.46,0.52,0.6,2
274,0.58,1.02,0.83,0.53,0.52,0.6,1
276,0.46,0.6,0.57,0.36,0.2,0.52,1
276,0.46,0.68,0.65,0.38,0.16,0.52,1
276,0.46,0.56,0.52,0.34,0.26,0.52,1
276,0.38,0.56,0.57,0.36,0.16,0.32,1
276,0.34,0.68,0.4,0.36,0.26,0.4,1
276,0.46,0.56,0.65,0.38,0.2,0.32,1
276,0.34,0.6,0.52,0.34,0.16,0.4,1
276,0.38,0.68,0.48,0.34,0.2,0.32,1
276,0.34,0.56,0.42,0.38,0.2,0.4,1
278,1.48,1.97,1.65,0.68,1,2.47,2
278,1.48,1.79,1.56,0.6,1.3,2.47,2
278,1.48,2.33,1.98,0.78,0.8,2.47,2
278,1.23,1.79,1.72,0.68,0.8,1.52,2
278,1.11,2.33,1.28,0.68,1.3,1.9,2
278,1.11,1.97,1.56,0.6,0.8,1.9,2
278,1.48,1.79,1.98,0.78,1,1.52,2
278,1.11,1.79,1.32,0.78,1,1.9,2
278,1.23,2.33,1.44,0.6,1,1.52,2
280,0.45,0.66,0.52,0.37,0.28,0.7,1
280,0.4,0.66,0.58,0.33,0.35,0.91,1
280,0.45,0.66,0.63,0.35,0.45,0.91,1
280,0.4,0.56,0.58,0.33,0.45,0.56,1
280,0.45,0.59,0.57,0.33,0.28,0.91,1
280,0.4,0.59,0.48,0.35,0.35,0.56,3
280,0.54,0.59,0.63,0.33,0.28,0.56,3
280,0.45,0.59,0.63,0.35,0.35,0.7,3
280,0.54,0.66,0.65,0.35,0.45,0.56,3
281,0.44,0.53,0.5,0.2,0.3,0.5,2
281,0.33,0.43,0.38,0.22,0.24,0.65,2
281,0.33,0.53,0.4,0.24,0.24,0.4,2
281,0.33,0.46,0.4,0.24,0.39,0.65,2
281,0.37,0.46,0.42,0.24,0.39,0.4,2
281,0.37,0.43,0.42,0.24,0.3,0.65,2
281,0.44,0.43,0.53,0.22,0.24,0.5,2
281,0.37,0.43,0.43,0.2,0.39,0.5,2
281,0.44,0.46,0.63,0.24,0.39,0.5,1
282,0.68,1.14,0.76,0.74,0.4,0.7,2
282,0.61,1.14,0.76,0.7,0.5,0.91,2
282,0.68,1.14,0.83,0.72,0.65,0.91,2
282,0.61,0.87,0.76,0.7,0.65,0.56,3
282,0.68,0.96,0.76,0.7,0.4,0.91,3
282,0.82,0.96,0.86,0.7,0.4,0.56,3
282,0.61,0.96,0.68,0.72,0.5,0.56,1
282,0.68,0.96,0.83,0.72,0.5,0.7,3
282,0.82,1.14,0.9,0.72,0.65,0.56,2
283,1.3,2.16,1.49,1.08,1,2.21,1
283,1.3,2.02,1.39,1.02,1.3,2.21,1
283,1.3,2.45,1.72,1.16,0.8,2.21,2
283,1.08,2.02,1.49,1.08,0.8,1.36,2
283,0.97,2.45,1.14,1.08,1.3,1.7,2
283,0.97,2.16,1.39,1.02,0.8,1.7,1
283,1.3,2.02,1.72,1.16,1,1.36,3
283,0.97,2.02,1.23,1.16,1,1.7,2
283,1.08,2.45,1.28,1.02,1,1.36,2
285,0.52,1.6,0.55,1.36,0.3,1.95,2
285,0.52,1.8,0.59,1.38,0.24,1.95,2
285,0.52,1.5,0.54,1.34,0.39,1.95,2
285,0.43,1.5,0.52,1.36,0.24,1.2,2
285,0.39,1.8,0.42,1.36,0.39,1.5,2
285,0.52,1.5,0.59,1.38,0.3,1.2,2
285,0.39,1.6,0.48,1.34,0.24,1.5,2
285,0.43,1.8,0.48,1.34,0.3,1.2,2
285,0.39,1.5,0.46,1.38,0.3,1.5,2
286,0.74,2.62,0.84,1.07,0.52,2.1,2
286,0.74,2.62,1.04,0.97,0.84,2.73,2
286,0.67,2.62,0.94,0.89,0.65,2.73,2
286,0.67,2.08,0.94,0.89,0.84,1.68,2
286,0.74,2.26,0.87,0.89,0.52,2.73,2
286,0.67,2.26,0.77,0.97,0.65,1.68,3
286,0.89,2.26,0.94,0.89,0.52,1.68,3
286,0.89,2.62,1,0.97,0.84,1.68,3
286,0.74,2.26,1.04,0.97,0.65,2.1,2
290,0.5,2.86,0.6,1.46,0.84,1.8,1
290,0.5,2.86,0.8,1.38,1.36,2.34,1
290,0.45,2.86,0.8,1.32,1.05,2.34,1
290,0.45,2.26,0.8,1.32,1.36,1.44,1
290,0.5,2.46,0.65,1.32,0.84,2.34,1
290,0.45,2.46,0.6,1.38,1.05,1.44,3
290,0.6,2.46,0.6,1.32,0.84,1.44,3
290,0.6,2.86,0.65,1.38,1.36,1.44,1
290,0.5,2.46,0.8,1.38,1.05,1.8,1
291,0.6,2.14,0.65,0.85,1.15,2.73,2
291,0.6,1.96,0.6,0.77,1.49,2.73,2
291,0.6,2.5,0.8,0.95,0.92,2.73,2
291,0.5,1.96,0.8,0.85,0.92,1.68,1
291,0.45,2.5,0.6,0.85,1.49,2.1,2
291,0.45,2.14,0.8,0.77,0.92,2.1,2
291,0.6,1.96,0.8,0.95,1.15,1.68,2
291,0.45,1.96,0.65,0.95,1.15,2.1,2
291,0.5,2.5,0.65,0.77,1.15,1.68,2
292,0.5,2.22,0.6,0.85,0.76,1.6,2
292,0.5,2.22,0.8,0.77,1.23,2.08,2
292,0.45,2.22,0.8,0.71,0.95,2.08,2
292,0.45,1.66,0.8,0.71,1.23,1.28,2
292,0.5,1.85,0.65,0.71,0.76,2.08,2
292,0.45,1.85,0.6,0.77,0.95,1.28,2
292,0.6,1.85,0.6,0.71,0.76,1.28,2
292,0.6,2.22,0.65,0.77,1.23,1.28,1
292,0.5,1.85,0.8,0.77,0.95,1.6,2
293,0.5,2.32,0.6,0.98,0.92,1.7,1
293,0.5,2.32,0.8,0.9,1.49,2.21,1
293,0.45,2.32,0.8,0.84,1.15,2.21,1
293,0.45,1.81,0.8,0.84,1.49,1.36,1
293,0.5,1.98,0.65,0.84,0.92,2.21,1
293,0.45,1.98,0.6,0.9,1.15,1.36,1
293,0.6,1.98,0.6,0.84,0.92,1.36,2
293,0.6,2.32,0.65,0.9,1.49,1.36,2
293,0.5,1.98,0.8,0.9,1.15,1.7,1
298,0,1.03,0,0.31,0.4,0.8,3
298,0,0.82,0,0.34,0.32,1.04,3
298,0,1.03,0,0.38,0.32,0.64,3
298,0,0.89,0,0.38,0.52,1.04,3
298,0,0.89,0,0.38,0.52,0.64,3
298,0,0.82,0,0.38,0.4,1.04,3
298,0,0.82,0,0.34,0.32,0.8,3
298,0,0.82,0,0.31,0.52,0.8,3
298,0,0.89,0,0.38,0.52,0.8,3
304,0,0.87,0,0.63,0.4,0.91,2
304,0,1.02,0,0.65,0.32,0.91,1
304,0,0.79,0,0.61,0.52,0.91,2
304,0,0.79,0,0.63,0.32,0.56,1
304,0,1.02,0,0.63,0.52,0.7,2
304,0,0.87,0,0.61,0.32,0.7,2
304,0,0.79,0,0.65,0.4,0.56,1
304,0,1.02,0,0.61,0.4,0.56,1
304,0,0.79,0,0.65,0.4,0.7,1
306,0,1.47,0,0.7,0.8,1.1,2
306,0,1.14,0,0.73,0.64,1.43,2
306,0,1.47,0,0.77,0.64,0.88,2
306,0,1.25,0,0.77,1.04,1.43,2
306,0,1.25,0,0.77,1.04,0.88,2
306,0,1.14,0,0.77,0.8,1.43,2
306,0,1.14,0,0.73,0.64,1.1,2
306,0,1.14,0,0.7,1.04,1.1,2
306,0,1.25,0,0.77,1.04,1.1,1
311,0,1.21,0,0.66,0.6,1.3,2
311,0,1.41,0,0.7,0.48,1.3,2
311,0,1.11,0,0.63,0.78,1.3,2
311,0,1.11,0,0.66,0.48,0.8,2
311,0,1.41,0,0.66,0.78,1,2
311,0,1.11,0,0.7,0.6,0.8,2
311,0,1.21,0,0.63,0.48,1,2
311,0,1.41,0,0.63,0.6,0.8,2
311,0,1.11,0,0.7,0.6,1,2
317,0,3.92,0,2.84,1.3,2.73,2
317,0,3.53,0,2.78,1.69,2.73,3
317,0,4.7,0,2.92,1.04,2.73,3
317,0,3.53,0,2.84,1.04,1.68,3
317,0,4.7,0,2.84,1.69,2.1,3
317,0,3.92,0,2.78,1.04,2.1,3
317,0,3.53,0,2.92,1.3,1.68,3
317,0,3.53,0,2.92,1.3,2.1,3
317,0,4.7,0,2.78,1.3,1.68,3
318,0,1.12,0,0.4,0.3,0.7,1
318,0,0.91,0,0.43,0.24,0.91,1
318,0,1.12,0,0.47,0.24,0.56,1
318,0,0.98,0,0.47,0.39,0.91,1
318,0,0.98,0,0.47,0.39,0.56,1
318,0,0.91,0,0.47,0.3,0.91,1
318,0,0.91,0,0.43,0.24,0.7,1
318,0,0.91,0,0.4,0.39,0.7,1
